Código de Entidad;Descripción de Entidad;Fecha de Información;Nombre completo del plazo fijo;Nombre corto del plazo fijo;Denominación;Monto mínimo a invertir;Plazo mínimo a invertir;Canal de constitución;Tasa efectiva anual mínima;Territorio de validez de la oferta;Más información
45056;MONTEMAR COMPAÑIA FINANCIERA S.A.;2026-06-17;PLAZO FIJO TRANSFERIBLE;T22MZ-TRANSFERIBLE;Dólares estadounidenses;150;90 días;Ventanilla de sucursal;,50;Provincia de Mendoza;
45056;MONTEMAR COMPAÑIA FINANCIERA S.A.;2026-06-17;PLAZO FIJO INTRANSFERIBLE PAGO PERIODICO DE INTERESES;T22MZ-INTRANS.P/PINT;Pesos;1000;30 días;Ventanilla de sucursal;20,75;Provincia de Córdoba;
45056;MONTEMAR COMPAÑIA FINANCIERA S.A.;2026-06-17;PLAZO FIJO TRANSFERIBLE CANCELACION ANTICIPADA;T22CB-TRANSF.C/ANT.;Pesos;1000;60 días;Ventanilla de sucursal;20,57;Provincia de Córdoba;
45056;MONTEMAR COMPAÑIA FINANCIERA S.A.;2026-06-17;PLAZO FIJO TRANSFERIBLE;T22CB-TRANSFERIBLE;Pesos;1000;90 días;Ventanilla de sucursal;20,40;Provincia de Córdoba;
45056;MONTEMAR COMPAÑIA FINANCIERA S.A.;2026-06-17;PLAZO FIJO TRANSFERIBLE CANCELACION ANTICIPADA;T22CB-TRANSF.C/ANT.;Pesos;1000;90 días;Ventanilla de sucursal;20,40;Provincia de Córdoba;
45056;MONTEMAR COMPAÑIA FINANCIERA S.A.;2026-06-17;PLAZO FIJO INTRANSFERIBLE;T22MZ-INTRANSFERIBLE;Pesos;1000;30 días;Ventanilla de sucursal;20,75;Provincia de Mendoza;
45056;MONTEMAR COMPAÑIA FINANCIERA S.A.;2026-06-17;PLAZO FIJO TRANSFERIBLE;T22MZ-TRANSFERIBLE;Dólares estadounidenses;150;30 días;Ventanilla de sucursal;,50;Provincia de Mendoza;
45056;MONTEMAR COMPAÑIA FINANCIERA S.A.;2026-06-17;PLAZO FIJO TRANSFERIBLE CANCELACION ANTICIPADA;T22MZ-TRANSF.C/ANT.;Pesos;1000;90 días;Ventanilla de sucursal;20,40;Provincia de Mendoza;
45056;MONTEMAR COMPAÑIA FINANCIERA S.A.;2026-06-17;PLAZO FIJO TRANSFERIBLE;T22MZ-TRANSFERIBLE;Pesos;1000;30 días;Ventanilla de sucursal;20,75;Provincia de Mendoza;
45056;MONTEMAR COMPAÑIA FINANCIERA S.A.;2026-06-17;PLAZO FIJO INTRANSFERIBLE;T22MZ-INTRANSFERIBLE;Pesos;1000;90 días;Ventanilla de sucursal;20,40;Provincia de Mendoza;
45056;MONTEMAR COMPAÑIA FINANCIERA S.A.;2026-06-17;PLAZO FIJO INTRANSFERIBLE;T22CB-INTRANSFERIBLE;Pesos;1000;90 días;Ventanilla de sucursal;20,40;Provincia de Córdoba;
45056;MONTEMAR COMPAÑIA FINANCIERA S.A.;2026-06-17;PLAZO FIJO INTRANSFERIBLE PAGO PERIODICO DE INTERESES;T22MZ-INTRANS.P/PINT;Pesos;1000;30 días;Ventanilla de sucursal;20,75;Provincia de Mendoza;
45056;MONTEMAR COMPAÑIA FINANCIERA S.A.;2026-06-17;PLAZO FIJO INTRANSFERIBLE PAGO PERIODICO DE INTERESES;T22MZ-INTRANS.P/PINT;Pesos;1000;90 días;Ventanilla de sucursal;20,40;Provincia de Mendoza;
45056;MONTEMAR COMPAÑIA FINANCIERA S.A.;2026-06-17;PLAZO FIJO TRANSFERIBLE CANCELACION ANTICIPADA;T22MZ-TRANSF.C/ANT.;Pesos;1000;30 días;Ventanilla de sucursal;20,75;Provincia de Mendoza;
45056;MONTEMAR COMPAÑIA FINANCIERA S.A.;2026-06-17;PLAZO FIJO TRANSFERIBLE;T22SL-TRANSFERIBLE;Dólares estadounidenses;150;30 días;Ventanilla de sucursal;,50;Provincia del Neuquén;
45056;MONTEMAR COMPAÑIA FINANCIERA S.A.;2026-06-17;PLAZO FIJO INTRANSFERIBLE;T22SL-INTRANSFERIBLE;Dólares estadounidenses;150;30 días;Ventanilla de sucursal;,50;Provincia del Neuquén;
45056;MONTEMAR COMPAÑIA FINANCIERA S.A.;2026-06-17;PLAZO FIJO TRANSFERIBLE;T22SL-TRANSFERIBLE;Dólares estadounidenses;150;60 días;Ventanilla de sucursal;,50;Provincia del Neuquén;
45056;MONTEMAR COMPAÑIA FINANCIERA S.A.;2026-06-17;PLAZO FIJO TRANSFERIBLE;T22SJ-TRANSFERIBLE;Dólares estadounidenses;150;30 días;Ventanilla de sucursal;,50;Provincia de San Juan;
45056;MONTEMAR COMPAÑIA FINANCIERA S.A.;2026-06-17;PLAZO FIJO INTRANSFERIBLE;T22SL-INTRANSFERIBLE;Pesos;1000;90 días;Ventanilla de sucursal;20,40;Provincia del Neuquén;
45056;MONTEMAR COMPAÑIA FINANCIERA S.A.;2026-06-17;PLAZO FIJO INTRANSFERIBLE PAGO PERIODICO DE INTERESES;T22SJ-INTRANS.P/PINT;Pesos;1000;30 días;Ventanilla de sucursal;20,75;Provincia de San Juan;
45056;MONTEMAR COMPAÑIA FINANCIERA S.A.;2026-06-17;PLAZO FIJO TRANSFERIBLE;T22SJ-TRANSFERIBLE;Pesos;1000;30 días;Ventanilla de sucursal;20,75;Provincia de San Juan;
45056;MONTEMAR COMPAÑIA FINANCIERA S.A.;2026-06-17;PLAZO FIJO INTRANSFERIBLE;T22SJ-INTRANSFERIBLE;Pesos;1000;30 días;Ventanilla de sucursal;20,75;Provincia de San Juan;
45056;MONTEMAR COMPAÑIA FINANCIERA S.A.;2026-06-17;PLAZO FIJO INTRANSFERIBLE UVA CANCELACION ANTICIPADA;T22SJ-INSTRANSF.UVA C/ANT;UVA;1000;180 días;Ventanilla de sucursal;1,00;Provincia de San Juan;ES UN DEPOSITO EN PESOS EXPRESADO EN UNIDADES DE VALOR ADQUISITIVO ACTUALIZABLES POR CER  - LEY 25827 (UVA) CON POSIBILIDAD DE CANCELACION ANTICIPADA A LOS 30 DIAS. LA TASA FIJA DE PRECANCELACION ES PUBLICADA POR EL BCRA DIARIAMENTE Y SE INFORMA AL MOMENTO DEL ALTA DE LA OPERACION. SOLO PUEDEN ACCEDER LAS PERSONAS HUMANAS.
45056;MONTEMAR COMPAÑIA FINANCIERA S.A.;2026-06-17;PLAZO FIJO INTRANSFERIBLE;T22SJ-INTRANSFERIBLE;Pesos;1000;90 días;Ventanilla de sucursal;20,40;Provincia de San Juan;
45056;MONTEMAR COMPAÑIA FINANCIERA S.A.;2026-06-17;PLAZO FIJO TRANSFERIBLE CANCELACION ANTICIPADA;T22SJ-TRANSF.C/ANT.;Pesos;1000;90 días;Ventanilla de sucursal;20,40;Provincia de San Juan;
45056;MONTEMAR COMPAÑIA FINANCIERA S.A.;2026-06-17;PLAZO FIJO INTRANSFERIBLE;T22SJ-INTRANSFERIBLE;Pesos;1000;60 días;Ventanilla de sucursal;20,57;Provincia de San Juan;
45056;MONTEMAR COMPAÑIA FINANCIERA S.A.;2026-06-17;PLAZO FIJO INTRANSFERIBLE;T22SJ-INTRANSFERIBLE;Dólares estadounidenses;150;60 días;Ventanilla de sucursal;,50;Provincia de San Juan;
45056;MONTEMAR COMPAÑIA FINANCIERA S.A.;2026-06-17;PLAZO FIJO INTRANSFERIBLE;T22SJ-INTRANSFERIBLE;Dólares estadounidenses;150;90 días;Ventanilla de sucursal;,50;Provincia de San Juan;
45056;MONTEMAR COMPAÑIA FINANCIERA S.A.;2026-06-17;PLAZO FIJO INTRANSFERIBLE PAGO PERIODICO DE INTERESES;T22SJ-INTRANS.P/PINT;Pesos;1000;90 días;Ventanilla de sucursal;20,40;Provincia de San Juan;
45056;MONTEMAR COMPAÑIA FINANCIERA S.A.;2026-06-17;PLAZO FIJO TRANSFERIBLE;T22SJ-TRANSFERIBLE;Pesos;1000;90 días;Ventanilla de sucursal;20,40;Provincia de San Juan;
45056;MONTEMAR COMPAÑIA FINANCIERA S.A.;2026-06-17;PLAZO FIJO TRANSFERIBLE;T22SJ-TRANSFERIBLE;Dólares estadounidenses;150;90 días;Ventanilla de sucursal;,50;Provincia de San Juan;
45056;MONTEMAR COMPAÑIA FINANCIERA S.A.;2026-06-17;PLAZO FIJO TRANSFERIBLE;T22SL-TRANSFERIBLE;Pesos;1000;30 días;Ventanilla de sucursal;20,75;Provincia del Neuquén;
45056;MONTEMAR COMPAÑIA FINANCIERA S.A.;2026-06-17;PLAZO FIJO TRANSFERIBLE;T22SL-TRANSFERIBLE;Pesos;1000;60 días;Ventanilla de sucursal;20,57;Provincia del Neuquén;
45056;MONTEMAR COMPAÑIA FINANCIERA S.A.;2026-06-17;PLAZO FIJO INTRANSFERIBLE PAGO PERIODICO DE INTERESES;T22SL-INTRANS.P/PINT;Pesos;1000;60 días;Ventanilla de sucursal;20,57;Provincia del Neuquén;
45056;MONTEMAR COMPAÑIA FINANCIERA S.A.;2026-06-17;PLAZO FIJO TRANSFERIBLE CANCELACION ANTICIPADA;T22SL-TRANSF.C/ANT.;Pesos;1000;60 días;Ventanilla de sucursal;20,57;Provincia del Neuquén;
45056;MONTEMAR COMPAÑIA FINANCIERA S.A.;2026-06-17;PLAZO FIJO INTRANSFERIBLE PAGO PERIODICO DE INTERESES;T22MZ-INTRANS.P/PINT;Pesos;1000;90 días;Ventanilla de sucursal;20,40;Provincia de Córdoba;
45056;MONTEMAR COMPAÑIA FINANCIERA S.A.;2026-06-17;PLAZO FIJO TRANSFERIBLE;T22SL-TRANSFERIBLE;Pesos;1000;90 días;Ventanilla de sucursal;20,40;Provincia del Neuquén;
45056;MONTEMAR COMPAÑIA FINANCIERA S.A.;2026-06-17;PLAZO FIJO TRANSFERIBLE;T22SL-TRANSFERIBLE;Dólares estadounidenses;150;90 días;Ventanilla de sucursal;,50;Provincia del Neuquén;
45056;MONTEMAR COMPAÑIA FINANCIERA S.A.;2026-06-17;PLAZO FIJO INTRANSFERIBLE UVA CANCELACION ANTICIPADA;T22SL-INSTRANSF.UVA C/ANT;UVA;1000;180 días;Ventanilla de sucursal;1,00;Provincia del Neuquén;ES UN DEPOSITO EN PESOS EXPRESADO EN UNIDADES DE VALOR ADQUISITIVO ACTUALIZABLES POR CER  - LEY 25827 (UVA) CON POSIBILIDAD DE CANCELACION ANTICIPADA A LOS 30 DIAS. LA TASA FIJA DE PRECANCELACION ES PUBLICADA POR EL BCRA DIARIAMENTE Y SE INFORMA AL MOMENTO DEL ALTA DE LA OPERACION. SOLO PUEDEN ACCEDER LAS PERSONAS HUMANAS.
45056;MONTEMAR COMPAÑIA FINANCIERA S.A.;2026-06-17;PLAZO FIJO INTRANSFERIBLE;T22SL-INTRANSFERIBLE;Dólares estadounidenses;150;90 días;Ventanilla de sucursal;,50;Provincia del Neuquén;
45056;MONTEMAR COMPAÑIA FINANCIERA S.A.;2026-06-17;PLAZO FIJO INTRANSFERIBLE;T22SL-INTRANSFERIBLE;Pesos;1000;30 días;Ventanilla de sucursal;20,75;Provincia del Neuquén;
45056;MONTEMAR COMPAÑIA FINANCIERA S.A.;2026-06-17;PLAZO FIJO INTRANSFERIBLE PAGO PERIODICO DE INTERESES;T22SL-INTRANS.P/PINT;Pesos;1000;90 días;Ventanilla de sucursal;20,40;Provincia del Neuquén;
45056;MONTEMAR COMPAÑIA FINANCIERA S.A.;2026-06-17;PLAZO FIJO TRANSFERIBLE CANCELACION ANTICIPADA;T22SL-TRANSF.C/ANT.;Pesos;1000;30 días;Ventanilla de sucursal;20,75;Provincia del Neuquén;
45072;REBA COMPAÑIA FINANCIERA S.A.;2026-06-30;CERTIFICADO DE DEPOSITO A PLAZO FIJO NOMINATIVO INTRANSFERIBLE;PLAZO FIJO INTRANSFERIBLE;Pesos;1000;90 días;Home banking;23,89;Todo el territorio nacional;RESOLUCION AFIP 3884/17 REGIMEN 19 ANEXXO II INC.A PTO 1
45072;REBA COMPAÑIA FINANCIERA S.A.;2026-06-30;DEPOSITO A PLAZO FIJO INTRANSFERIBLE UVA PRECANCELABLE;DPF INTRANSF UVA PRECANC;UVA;1000;90 días;Ventanilla de sucursal;,01;Provincia de Córdoba;
45072;REBA COMPAÑIA FINANCIERA S.A.;2026-06-30;CERTIFICADO DE DEPOSITO A PLAZO FIJO NOMINATIVO INTRANSFERIBLE;PLAZO FIJO INTRANSFERIBLE;Dólares estadounidenses;1000;90 días;Ventanilla de sucursal;,25;Provincia de Córdoba;RESOLUCION AFIP 3884/17 REGIMEN 19 ANEXXO II INC.A PTO 1
45072;REBA COMPAÑIA FINANCIERA S.A.;2026-06-30;CERTIFICADO DE DEPOSITO A PLAZO FIJO NOMINATIVO INTRANSFERIBLE;PLAZO FIJO INTRANSFERIBLE;Dólares estadounidenses;1000;60 días;Ventanilla de sucursal;,25;Provincia de Córdoba;RESOLUCION AFIP 3884/17 REGIMEN 19 ANEXXO II INC.A PTO 1
45072;REBA COMPAÑIA FINANCIERA S.A.;2026-06-30;CERTIFICADO DE DEPOSITO A PLAZO FIJO NOMINATIVO INTRANSFERIBLE;PLAZO FIJO INTRANSFERIBLE;Pesos;1000;60 días;Ventanilla de sucursal;24,12;Provincia de Córdoba;RESOLUCION AFIP 3884/17 REGIMEN 19 ANEXXO II INC.A PTO 1
45072;REBA COMPAÑIA FINANCIERA S.A.;2026-06-30;CERTIFICADO DE DEPOSITO A PLAZO FIJO NOMINATIVO INTRANSFERIBLE;PLAZO FIJO INTRANSFERIBLE;Pesos;1000;180 días;Ventanilla de sucursal;23,23;Provincia de Córdoba;RESOLUCION AFIP 3884/17 REGIMEN 19 ANEXXO II INC.A PTO 1
45072;REBA COMPAÑIA FINANCIERA S.A.;2026-06-30;CERTIFICADO DE DEPOSITO A PLAZO FIJO NOMINATIVO INTRANSFERIBLE;PLAZO FIJO INTRANSFERIBLE;Dólares estadounidenses;1000;180 días;Ventanilla de sucursal;,25;Provincia de Córdoba;RESOLUCION AFIP 3884/17 REGIMEN 19 ANEXXO II INC.A PTO 1
45072;REBA COMPAÑIA FINANCIERA S.A.;2026-06-30;CERTIFICADO DE DEPOSITO A PLAZO FIJO NOMINATIVO INTRANSFERIBLE;PLAZO FIJO INTRANSFERIBLE;Pesos;1000;90 días;Ventanilla de sucursal;23,89;Provincia de Córdoba;RESOLUCION AFIP 3884/17 REGIMEN 19 ANEXXO II INC.A PTO 1
45072;REBA COMPAÑIA FINANCIERA S.A.;2026-06-30;DEPOSITO A PLAZO FIJO INTRANSFERIBLE UVA PRECANCELABLE;DPF INTRANSF UVA PRECANC;UVA;1000;180 días;Ventanilla de sucursal;,01;Provincia de Córdoba;
45072;REBA COMPAÑIA FINANCIERA S.A.;2026-06-30;CERTIFICADO DE DEPOSITO A PLAZO FIJO NOMINATIVO INTRANSFERIBLE;PLAZO FIJO INTRANSFERIBLE;Pesos;1000;30 días;Ventanilla de sucursal;25,59;Provincia de Córdoba;RESOLUCION AFIP 3884/17 REGIMEN 19 ANEXXO II INC.A PTO 1
45072;REBA COMPAÑIA FINANCIERA S.A.;2026-06-30;CERTIFICADO DE DEPOSITO A PLAZO FIJO NOMINATIVO INTRANSFERIBLE;PLAZO FIJO INTRANSFERIBLE;Dólares estadounidenses;1000;360 días o más;Ventanilla de sucursal;,25;Provincia de Córdoba;RESOLUCION AFIP 3884/17 REGIMEN 19 ANEXXO II INC.A PTO 1
45072;REBA COMPAÑIA FINANCIERA S.A.;2026-06-30;CERTIFICADO DE DEPOSITO A PLAZO FIJO NOMINATIVO INTRANSFERIBLE;PLAZO FIJO INTRANSFERIBLE;Dólares estadounidenses;1000;30 días;Ventanilla de sucursal;,25;Provincia de Córdoba;RESOLUCION AFIP 3884/17 REGIMEN 19 ANEXXO II INC.A PTO 1
45072;REBA COMPAÑIA FINANCIERA S.A.;2026-06-30;CERTIFICADO DE DEPOSITO A PLAZO FIJO NOMINATIVO INTRANSFERIBLE;PLAZO FIJO INTRANSFERIBLE;Dólares estadounidenses;1000;60 días;Home banking;,25;Todo el territorio nacional;RESOLUCION AFIP 3884/17 REGIMEN 19 ANEXXO II INC.A PTO 1
45072;REBA COMPAÑIA FINANCIERA S.A.;2026-06-30;DEPOSITO A PLAZO FIJO INTRANSFERIBLE UVA PRECANCELABLE;DPF INTRANSF UVA PRECANC;UVA;1000;90 días;Home banking;,01;Todo el territorio nacional;
45072;REBA COMPAÑIA FINANCIERA S.A.;2026-06-30;DEPOSITO A PLAZO FIJO INTRANSFERIBLE UVA PRECANCELABLE;DPF INTRANSF UVA PRECANC;UVA;1000;180 días;Ventanilla de sucursal;,01;Ciudad Autónoma de Buenos Aires;
45072;REBA COMPAÑIA FINANCIERA S.A.;2026-06-30;CERTIFICADO DE DEPOSITO A PLAZO FIJO NOMINATIVO INTRANSFERIBLE;PLAZO FIJO INTRANSFERIBLE;Dólares estadounidenses;1000;360 días o más;Ventanilla de sucursal;,25;Provincia de Santa Fe;RESOLUCION AFIP 3884/17 REGIMEN 19 ANEXXO II INC.A PTO 1/ IMPUESTO A LOS SELLOS PROVINCIA DE SANTA FE
45072;REBA COMPAÑIA FINANCIERA S.A.;2026-06-30;CERTIFICADO DE DEPOSITO A PLAZO FIJO NOMINATIVO INTRANSFERIBLE;PLAZO FIJO INTRANSFERIBLE;Dólares estadounidenses;1000;60 días;Ventanilla de sucursal;,25;Provincia de Santa Fe;RESOLUCION AFIP 3884/17 REGIMEN 19 ANEXXO II INC.A PTO 1/ IMPUESTO A LOS SELLOS PROVINCIA DE SANTA FE
45072;REBA COMPAÑIA FINANCIERA S.A.;2026-06-30;CERTIFICADO DE DEPOSITO A PLAZO FIJO NOMINATIVO INTRANSFERIBLE;PLAZO FIJO INTRANSFERIBLE;Pesos;1000;30 días;Ventanilla de sucursal;25,59;Ciudad Autónoma de Buenos Aires;RESOLUCION AFIP 3884/17 REGIMEN 19 ANEXXO II INC.A PTO 1
45072;REBA COMPAÑIA FINANCIERA S.A.;2026-06-30;CERTIFICADO DE DEPOSITO A PLAZO FIJO NOMINATIVO INTRANSFERIBLE;PLAZO FIJO INTRANSFERIBLE;Dólares estadounidenses;1000;30 días;Ventanilla de sucursal;,25;Provincia de Santa Fe;RESOLUCION AFIP 3884/17 REGIMEN 19 ANEXXO II INC.A PTO 1/ IMPUESTO A LOS SELLOS PROVINCIA DE SANTA FE
45072;REBA COMPAÑIA FINANCIERA S.A.;2026-06-30;CERTIFICADO DE DEPOSITO A PLAZO FIJO NOMINATIVO INTRANSFERIBLE;PLAZO FIJO INTRANSFERIBLE;Pesos;1000;30 días;Home banking;25,59;Todo el territorio nacional;RESOLUCION AFIP 3884/17 REGIMEN 19 ANEXXO II INC.A PTO 1
45072;REBA COMPAÑIA FINANCIERA S.A.;2026-06-30;CERTIFICADO DE DEPOSITO A PLAZO FIJO NOMINATIVO INTRANSFERIBLE;PLAZO FIJO INTRANSFERIBLE;Pesos;1000;180 días;Ventanilla de sucursal;23,23;Provincia de Santa Fe;RESOLUCION AFIP 3884/17 REGIMEN 19 ANEXXO II INC.A PTO 1/ IMPUESTO A LOS SELLOS PROVINCIA DE SANTA FE
45072;REBA COMPAÑIA FINANCIERA S.A.;2026-06-30;CERTIFICADO DE DEPOSITO A PLAZO FIJO NOMINATIVO INTRANSFERIBLE;PLAZO FIJO INTRANSFERIBLE;Dólares estadounidenses;1000;180 días;Ventanilla de sucursal;,25;Provincia de Santa Fe;RESOLUCION AFIP 3884/17 REGIMEN 19 ANEXXO II INC.A PTO 1/ IMPUESTO A LOS SELLOS PROVINCIA DE SANTA FE
45072;REBA COMPAÑIA FINANCIERA S.A.;2026-06-30;CERTIFICADO DE DEPOSITO A PLAZO FIJO NOMINATIVO INTRANSFERIBLE;PLAZO FIJO INTRANSFERIBLE;Pesos;1000;60 días;Ventanilla de sucursal;24,12;Provincia de Santa Fe;RESOLUCION AFIP 3884/17 REGIMEN 19 ANEXXO II INC.A PTO 1/ IMPUESTO A LOS SELLOS PROVINCIA DE SANTA FE
45072;REBA COMPAÑIA FINANCIERA S.A.;2026-06-30;CERTIFICADO DE DEPOSITO A PLAZO FIJO NOMINATIVO INTRANSFERIBLE;PLAZO FIJO INTRANSFERIBLE;Pesos;1000;90 días;Ventanilla de sucursal;23,89;Ciudad Autónoma de Buenos Aires;RESOLUCION AFIP 3884/17 REGIMEN 19 ANEXXO II INC.A PTO 1
45072;REBA COMPAÑIA FINANCIERA S.A.;2026-06-30;CERTIFICADO DE DEPOSITO A PLAZO FIJO NOMINATIVO INTRANSFERIBLE;PLAZO FIJO INTRANSFERIBLE;Dólares estadounidenses;1000;30 días;Ventanilla de sucursal;,25;Ciudad Autónoma de Buenos Aires;RESOLUCION AFIP 3884/17 REGIMEN 19 ANEXXO II INC.A PTO 1
45072;REBA COMPAÑIA FINANCIERA S.A.;2026-06-30;CERTIFICADO DE DEPOSITO A PLAZO FIJO NOMINATIVO INTRANSFERIBLE;PLAZO FIJO INTRANSFERIBLE;Pesos;1000;60 días;Ventanilla de sucursal;24,12;Ciudad Autónoma de Buenos Aires;RESOLUCION AFIP 3884/17 REGIMEN 19 ANEXXO II INC.A PTO 1
45072;REBA COMPAÑIA FINANCIERA S.A.;2026-06-30;CERTIFICADO DE DEPOSITO A PLAZO FIJO NOMINATIVO INTRANSFERIBLE;PLAZO FIJO INTRANSFERIBLE;Dólares estadounidenses;1000;60 días;Ventanilla de sucursal;,25;Ciudad Autónoma de Buenos Aires;RESOLUCION AFIP 3884/17 REGIMEN 19 ANEXXO II INC.A PTO 1
45072;REBA COMPAÑIA FINANCIERA S.A.;2026-06-30;DEPOSITO A PLAZO FIJO INTRANSFERIBLE UVA PRECANCELABLE;DPF INTRANSF UVA PRECANC;UVA;1000;90 días;Ventanilla de sucursal;,01;Ciudad Autónoma de Buenos Aires;
45072;REBA COMPAÑIA FINANCIERA S.A.;2026-06-30;CERTIFICADO DE DEPOSITO A PLAZO FIJO NOMINATIVO INTRANSFERIBLE;PLAZO FIJO INTRANSFERIBLE;Pesos;1000;180 días;Ventanilla de sucursal;23,23;Ciudad Autónoma de Buenos Aires;RESOLUCION AFIP 3884/17 REGIMEN 19 ANEXXO II INC.A PTO 1
45072;REBA COMPAÑIA FINANCIERA S.A.;2026-06-30;CERTIFICADO DE DEPOSITO A PLAZO FIJO NOMINATIVO INTRANSFERIBLE;PLAZO FIJO INTRANSFERIBLE;Dólares estadounidenses;1000;360 días o más;Ventanilla de sucursal;,25;Ciudad Autónoma de Buenos Aires;RESOLUCION AFIP 3884/17 REGIMEN 19 ANEXXO II INC.A PTO 1
45072;REBA COMPAÑIA FINANCIERA S.A.;2026-06-30;DEPOSITO A PLAZO FIJO INTRANSFERIBLE UVA PRECANCELABLE;DPF INTRANSF UVA PRECANC;UVA;1000;180 días;Home banking;,01;Todo el territorio nacional;
45072;REBA COMPAÑIA FINANCIERA S.A.;2026-06-30;CERTIFICADO DE DEPOSITO A PLAZO FIJO NOMINATIVO INTRANSFERIBLE;PLAZO FIJO INTRANSFERIBLE;Pesos;1000;90 días;Ventanilla de sucursal;23,89;Provincia de Santa Fe;RESOLUCION AFIP 3884/17 REGIMEN 19 ANEXXO II INC.A PTO 1/ IMPUESTO A LOS SELLOS PROVINCIA DE SANTA FE
45072;REBA COMPAÑIA FINANCIERA S.A.;2026-06-30;CERTIFICADO DE DEPOSITO A PLAZO FIJO NOMINATIVO INTRANSFERIBLE;PLAZO FIJO INTRANSFERIBLE;Dólares estadounidenses;1000;90 días;Ventanilla de sucursal;,25;Ciudad Autónoma de Buenos Aires;RESOLUCION AFIP 3884/17 REGIMEN 19 ANEXXO II INC.A PTO 1
45072;REBA COMPAÑIA FINANCIERA S.A.;2026-06-30;CERTIFICADO DE DEPOSITO A PLAZO FIJO NOMINATIVO INTRANSFERIBLE;PLAZO FIJO INTRANSFERIBLE;Dólares estadounidenses;1000;90 días;Ventanilla de sucursal;,25;Provincia de Santa Fe;RESOLUCION AFIP 3884/17 REGIMEN 19 ANEXXO II INC.A PTO 1/ IMPUESTO A LOS SELLOS PROVINCIA DE SANTA FE
45072;REBA COMPAÑIA FINANCIERA S.A.;2026-06-30;CERTIFICADO DE DEPOSITO A PLAZO FIJO NOMINATIVO INTRANSFERIBLE;PLAZO FIJO INTRANSFERIBLE;Dólares estadounidenses;1000;90 días;Home banking;,25;Todo el territorio nacional;RESOLUCION AFIP 3884/17 REGIMEN 19 ANEXXO II INC.A PTO 1
45072;REBA COMPAÑIA FINANCIERA S.A.;2026-06-30;CERTIFICADO DE DEPOSITO A PLAZO FIJO NOMINATIVO INTRANSFERIBLE;PLAZO FIJO INTRANSFERIBLE;Dólares estadounidenses;1000;30 días;Home banking;,25;Todo el territorio nacional;RESOLUCION AFIP 3884/17 REGIMEN 19 ANEXXO II INC.A PTO 1
45072;REBA COMPAÑIA FINANCIERA S.A.;2026-06-30;CERTIFICADO DE DEPOSITO A PLAZO FIJO NOMINATIVO INTRANSFERIBLE;PLAZO FIJO INTRANSFERIBLE;Pesos;1000;60 días;Home banking;24,12;Todo el territorio nacional;RESOLUCION AFIP 3884/17 REGIMEN 19 ANEXXO II INC.A PTO 1
45072;REBA COMPAÑIA FINANCIERA S.A.;2026-06-30;CERTIFICADO DE DEPOSITO A PLAZO FIJO NOMINATIVO INTRANSFERIBLE;PLAZO FIJO INTRANSFERIBLE;Dólares estadounidenses;1000;180 días;Ventanilla de sucursal;,25;Ciudad Autónoma de Buenos Aires;RESOLUCION AFIP 3884/17 REGIMEN 19 ANEXXO II INC.A PTO 1
45072;REBA COMPAÑIA FINANCIERA S.A.;2026-06-30;CERTIFICADO DE DEPOSITO A PLAZO FIJO NOMINATIVO INTRANSFERIBLE;PLAZO FIJO INTRANSFERIBLE;Dólares estadounidenses;1000;360 días o más;Home banking;,25;Todo el territorio nacional;RESOLUCION AFIP 3884/17 REGIMEN 19 ANEXXO II INC.A PTO 1
45072;REBA COMPAÑIA FINANCIERA S.A.;2026-06-30;CERTIFICADO DE DEPOSITO A PLAZO FIJO NOMINATIVO INTRANSFERIBLE;PLAZO FIJO INTRANSFERIBLE;Pesos;1000;360 días o más;Home banking;22,03;Todo el territorio nacional;RESOLUCION AFIP 3884/17 REGIMEN 19 ANEXXO II INC.A PTO 1
45072;REBA COMPAÑIA FINANCIERA S.A.;2026-06-30;CERTIFICADO DE DEPOSITO A PLAZO FIJO NOMINATIVO INTRANSFERIBLE;PLAZO FIJO INTRANSFERIBLE;Pesos;1000;180 días;Home banking;23,23;Todo el territorio nacional;RESOLUCION AFIP 3884/17 REGIMEN 19 ANEXXO II INC.A PTO 1
45072;REBA COMPAÑIA FINANCIERA S.A.;2026-06-30;CERTIFICADO DE DEPOSITO A PLAZO FIJO NOMINATIVO INTRANSFERIBLE;PLAZO FIJO INTRANSFERIBLE;Dólares estadounidenses;1000;180 días;Home banking;,25;Todo el territorio nacional;RESOLUCION AFIP 3884/17 REGIMEN 19 ANEXXO II INC.A PTO 1
45072;REBA COMPAÑIA FINANCIERA S.A.;2026-06-30;CERTIFICADO DE DEPOSITO A PLAZO FIJO NOMINATIVO INTRANSFERIBLE;PLAZO FIJO INTRANSFERIBLE;Pesos;1000;30 días;Ventanilla de sucursal;25,59;Provincia de Santa Fe;RESOLUCION AFIP 3884/17 REGIMEN 19 ANEXXO II INC.A PTO 1/ IMPUESTO A LOS SELLOS PROVINCIA DE SANTA FE
45072;REBA COMPAÑIA FINANCIERA S.A.;2026-06-30;DEPOSITO A PLAZO FIJO INTRANSFERIBLE UVA PRECANCELABLE;DPF INTRANSF UVA PRECANC;UVA;1000;180 días;Ventanilla de sucursal;,01;Provincia de Santa Fe;
